date,ROI,value,time,injection,pre
20220527,Rt_INS,0.9995686764816046,-2,5,1.0000000037199999
20220527,Rt_INS,1.0030576272686256,-1,5,1.0000000037199999
20220527,Rt_INS,1.0017335312735514,0,5,1.0000000037199999
20220527,Rt_INS,1.0007640662771577,1,5,1.0000000037199999
20220527,Rt_INS,1.0009733402763792,2,5,1.0000000037199999
20220527,Rt_INS,1.0026240722702386,3,5,1.0000000037199999
20220527,Rt_INS,0.9942870103012524,4,5,1.0000000037199999
20220527,Rt_INS,1.0000082402799695,5,5,1.0000000037199999
20220527,Rt_INS,0.9990636898834833,6,5,1.0000000037199999
20220527,Rt_INS,1.0022842452715026,7,5,1.0000000037199999
20220527,Rt_INS,0.9963941605934139,8,5,1.0000000037199999
20220527,Rt_INS,0.9980795254871443,9,5,1.0000000037199999
20220527,Rt_INS,1.0053339932601577,10,5,1.0000000037199999
20220527,Rt_INS,1.0033042872677083,11,5,1.0000000037199999
20220527,Rt_INS,0.9993535655824048,12,5,1.0000000037199999
20220527,Rt_INS,1.0056701612589072,13,5,1.0000000037199999
20220527,Rt_INS,1.004958103261556,14,5,1.0000000037199999
20220527,Rt_INS,0.9990093280836854,15,5,1.0000000037199999
20220527,Rt_INS,1.0055556072593332,16,5,1.0000000037199999
20220527,Rt_INS,0.9973114599900015,17,5,1.0000000037199999
20220527,Rt_INS,0.9996962922811299,18,5,1.0000000037199999
20220527,Rt_INS,0.9983413411861704,19,5,1.0000000037199999
20220527,Rt_INS,1.0047018722625092,20,5,1.0000000037199999
20220527,Rt_INS,1.0034057502673308,21,5,1.0000000037199999
20220527,Rt_INS,1.0015731092741482,22,5,1.0000000037199999
20220527,Rt_INS,1.0046099542628513,23,5,1.0000000037199999
20220527,Rt_INS,1.0023613512712157,24,5,1.0000000037199999
20220527,Rt_INS,0.998426651485853,25,5,1.0000000037199999
20220527,Rt_INS,1.0005771252778533,26,5,1.0000000037199999
20220527,Rt_INS,1.0026283112702228,27,5,1.0000000037199999
20220527,Rt_INS,0.9991676861830964,28,5,1.0000000037199999
20220527,Rt_INS,0.9985810411852787,29,5,1.0000000037199999
20220527,Rt_INS,1.0057305422586824,30,5,1.0000000037199999
20220527,Rt_INS,1.0005636792779031,31,5,1.0000000037199999
20220527,Rt_INS,1.004203043264365,32,5,1.0000000037199999
20220527,Rt_INS,0.9947557847995087,33,5,1.0000000037199999
20220527,Rt_INS,1.003875263265584,34,5,1.0000000037199999
20220527,Rt_INS,0.999861326080516,35,5,1.0000000037199999
20220527,Rt_INS,1.004116689264686,36,5,1.0000000037199999
20220527,Rt_INS,1.002436661270936,37,5,1.0000000037199999
20220527,Rt_INS,1.0028974212692217,38,5,1.0000000037199999
20220527,Rt_INS,1.0026925442699839,39,5,1.0000000037199999
20220527,Rt_INS,1.0001732372793557,40,5,1.0000000037199999
20220527,Rt_INS,1.0060821302573746,41,5,1.0000000037199999
20220527,Rt_INS,1.004115396264691,42,5,1.0000000037199999
20220527,Rt_INS,1.0039055262654715,43,5,1.0000000037199999
20220527,Rt_INS,1.001308107275134,44,5,1.0000000037199999
20220527,Rt_INS,1.0027989932695878,45,5,1.0000000037199999
20220527,Rt_INS,1.006540673255669,46,5,1.0000000037199999
20220527,Rt_INS,1.0034817002670482,47,5,1.0000000037199999
20220527,Rt_INS,1.0005106312781005,48,5,1.0000000037199999
20220527,Rt_INS,1.0041546622645448,49,5,1.0000000037199999
20220527,Rt_INS,1.0029675582689608,50,5,1.0000000037199999
20220527,Rt_INS,1.0010671832760303,51,5,1.0000000037199999
20220527,Rt_INS,0.999429075482124,52,5,1.0000000037199999
20220527,Rt_INS,1.0027099512699191,53,5,1.0000000037199999
20220527,Rt_INS,0.9936300548036963,54,5,1.0000000037199999
20220527,Rt_INS,1.0039132502654429,55,5,1.0000000037199999
20220527,Rt_INS,1.0034800962670543,56,5,1.0000000037199999
20220527,Rt_INS,0.998074243587164,57,5,1.0000000037199999
20220527,Rt_INS,1.0013694312749057,58,5,1.0000000037199999
20220527,Rt_INS,1.0007239772773069,59,5,1.0000000037199999
20220527,Rt_INS,1.0049958102614156,60,5,1.0000000037199999
20220527,Rt_M1,1.002422202163296,-4,5,0.8461538558
20220527,Rt_M1,0.9992822917536364,-3,5,0.8461538558
20220527,Rt_M1,0.9996721359855558,-2,5,0.8461538558
20220527,Rt_M1,0.998595261616014,-1,5,0.8461538558
20220527,Rt_M1,1.0000281084814977,0,5,0.8461538558
20220527,Rt_M1,0.9998400503654599,1,5,0.8461538558
20220527,Rt_M1,0.9960856947264413,2,5,0.8461538558
20220527,Rt_M1,1.004701551464584,3,5,0.8461538558
20220527,Rt_M1,0.9988593995130028,4,5,0.8461538558
20220527,Rt_M1,1.0041578324980553,5,5,0.8461538558
20220527,Rt_M1,0.9965438566757636,6,5,0.8461538558
20220527,Rt_M1,1.0043035305873034,7,5,0.8461538558
20220527,Rt_M1,1.00554672636404,8,5,0.8461538558
20220527,Rt_M1,1.0010700572878013,9,5,0.8461538558
20220527,Rt_M1,1.0010280521610073,10,5,0.8461538558
20220527,Rt_M1,1.0037112310940555,11,5,0.8461538558
20220527,Rt_M1,1.0028356307585828,12,5,0.8461538558
20220527,Rt_M1,0.998585042079767,13,5,0.8461538558
20220527,Rt_M1,1.0011224198690227,14,5,0.8461538558
20220527,Rt_M1,1.004044897953888,15,5,0.8461538558
20220527,Rt_M1,1.0039812971091586,16,5,0.8461538558
20220527,Rt_M1,1.0062478503924108,17,5,0.8461538558
20220527,Rt_M1,1.0036400334039581,18,5,0.8461538558
20220527,Rt_M1,1.00536171627524,19,5,0.8461538558
20220527,Rt_M1,1.0048541204082992,20,5,0.8461538558
20220527,Rt_M1,1.0038447590561697,21,5,0.8461538558
20220527,Rt_M1,1.0038764660558084,22,5,0.8461538558
20220527,Rt_M1,1.0085057257030348,23,5,0.8461538558
20220527,Rt_M1,1.006110575475794,24,5,0.8461538558
20220527,Rt_M1,1.0027960045135802,25,5,0.8461538558
20220527,Rt_M1,1.0075080496962263,26,5,0.8461538558
20220527,Rt_M1,1.0050664998695147,27,5,0.8461538558
20220527,Rt_M1,1.006957356938868,28,5,0.8461538558
20220527,Rt_M1,1.0028565709219806,29,5,0.8461538558
20220527,Rt_M1,1.0069784949386271,30,5,0.8461538558
20220527,Rt_M1,1.0037729734115337,31,5,0.8461538558
20220527,Rt_M1,1.0067052862326507,32,5,0.8461538558
20220527,Rt_M1,1.0056836652897516,33,5,0.8461538558
20220527,Rt_M1,1.0048177642541682,34,5,0.8461538558
20220527,Rt_M1,1.006348425009446,35,5,0.8461538558
20220527,Rt_M1,1.0072146485632074,36,5,0.8461538558
20220527,Rt_M1,1.009422437001675,37,5,0.8461538558
20220527,Rt_M1,1.00676826390466,38,5,0.8461538558
20220527,Rt_M1,1.0036295944040772,39,5,0.8461538558
20220527,Rt_M1,1.0081879408248393,40,5,0.8461538558
20220527,Rt_M1,1.0088850822441646,41,5,0.8461538558
20220527,Rt_M1,1.0061230571301971,42,5,0.8461538558
20220527,Rt_M1,1.0053983297111864,43,5,0.8461538558
20220527,Rt_M1,1.0119415921002295,44,5,0.8461538558
20220527,Rt_M1,1.0057658411251786,45,5,0.8461538558
20220527,Rt_M1,1.005651481544664,46,5,0.8461538558
20220527,Rt_M1,1.0065974559611526,47,5,0.8461538558
20220527,Rt_M1,1.0093657584205031,48,5,0.8461538558
20220527,Rt_M1,1.0045803616841473,49,5,0.8461538558
20220527,Rt_M1,1.0065883121158024,50,5,0.8461538558
20220527,Rt_M1,1.0046634586286547,51,5,0.8461538558
20220527,Rt_M1,1.0058040287429248,52,5,0.8461538558
20220527,Rt_M1,1.0034106177974824,53,5,0.8461538558
20220527,Rt_M1,1.0047545453730709,54,5,0.8461538558
20220527,Rt_M1,1.0050905557783312,55,5,0.8461538558
20220527,Rt_M1,1.0091610679864729,56,5,0.8461538558
20220527,Rt_M1,1.0029933825658754,57,5,0.8461538558
20220527,Rt_M1,1.002887936612532,58,5,0.8461538558
20220527,Rt_M1,1.0049643483524973,59,5,0.8461538558
20220527,Rt_M1,1.007461219324033,60,5,0.8461538558
20220527,Rt_PU,1.0000223975399898,-4,5,1.00000000046
20220527,Rt_PU,1.002534974538834,-3,5,1.00000000046
20220527,Rt_PU,0.9994960699402318,-2,5,1.00000000046
20220527,Rt_PU,0.9984837271406974,-1,5,1.00000000046
20220527,Rt_PU,0.9994628308402471,0,5,1.00000000046
20220527,Rt_PU,0.9973833294412037,1,5,1.00000000046
20220527,Rt_PU,0.9983863971407423,2,5,1.00000000046
20220527,Rt_PU,0.9979458141409449,3,5,1.00000000046
20220527,Rt_PU,1.0013557245393763,4,5,1.00000000046
20220527,Rt_PU,0.9988979212405069,5,5,1.00000000046
20220527,Rt_PU,1.0005207045397604,6,5,1.00000000046
20220527,Rt_PU,1.0005384545397524,7,5,1.00000000046
20220527,Rt_PU,0.9991953673403701,8,5,1.00000000046
20220527,Rt_PU,0.9985827799406519,9,5,1.00000000046
20220527,Rt_PU,1.0011284025394809,10,5,1.00000000046
20220527,Rt_PU,1.0033226835384716,11,5,1.00000000046
20220527,Rt_PU,1.0032254135385164,12,5,1.00000000046
20220527,Rt_PU,0.9972568048412619,13,5,1.00000000046
20220527,Rt_PU,1.0016680835392326,14,5,1.00000000046
20220527,Rt_PU,1.0039619955381773,15,5,1.00000000046
20220527,Rt_PU,1.0030092815386158,16,5,1.00000000046
20220527,Rt_PU,1.0000620315399713,17,5,1.00000000046
20220527,Rt_PU,1.0035075135383866,18,5,1.00000000046
20220527,Rt_PU,1.0005312205397554,19,5,1.00000000046
20220527,Rt_PU,1.0025579515388234,20,5,1.00000000046
20220527,Rt_PU,1.0028779985386762,21,5,1.00000000046
20220527,Rt_PU,1.0022571315389617,22,5,1.00000000046
20220527,Rt_PU,1.0066836315369256,23,5,1.00000000046
20220527,Rt_PU,1.0026156125387966,24,5,1.00000000046
20220527,Rt_PU,1.0048694355377599,25,5,1.00000000046
20220527,Rt_PU,1.0009987875395405,26,5,1.00000000046
20220527,Rt_PU,1.0059569225372598,27,5,1.00000000046
20220527,Rt_PU,1.0015003825393098,28,5,1.00000000046
20220527,Rt_PU,1.0018630055391429,29,5,1.00000000046
20220527,Rt_PU,0.9975141107411435,30,5,1.00000000046
20220527,Rt_PU,1.0043010865380215,31,5,1.00000000046
20220527,Rt_PU,1.0029588705386387,32,5,1.00000000046
20220527,Rt_PU,1.0064997315370101,33,5,1.00000000046
20220527,Rt_PU,1.0045469905379083,34,5,1.00000000046
20220527,Rt_PU,1.000380557539825,35,5,1.00000000046
20220527,Rt_PU,1.0056449435374033,36,5,1.00000000046
20220527,Rt_PU,1.006460404537028,37,5,1.00000000046
20220527,Rt_PU,1.004548134537908,38,5,1.00000000046
20220527,Rt_PU,1.0040768645381246,39,5,1.00000000046
20220527,Rt_PU,1.00517428453762,40,5,1.00000000046
20220527,Rt_PU,1.007763207536429,41,5,1.00000000046
20220527,Rt_PU,1.0029140505386596,42,5,1.00000000046
20220527,Rt_PU,1.0014894525393148,43,5,1.00000000046
20220527,Rt_PU,1.002297656538943,44,5,1.00000000046
20220527,Rt_PU,1.0018791045391355,45,5,1.00000000046
20220527,Rt_PU,1.0037905115382562,46,5,1.00000000046
20220527,Rt_PU,1.002463302538867,47,5,1.00000000046
20220527,Rt_PU,1.0073036795366401,48,5,1.00000000046
20220527,Rt_PU,1.0029025815386647,49,5,1.00000000046
20220527,Rt_PU,1.0037280675382851,50,5,1.00000000046
20220527,Rt_PU,1.0007236465396672,51,5,1.00000000046
20220527,Rt_PU,1.007473824536562,52,5,1.00000000046
20220527,Rt_PU,1.004700177537838,53,5,1.00000000046
